channel,title,picked,auto_topics,minutes,url,views,video_id
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.3.a ,  #1",,programming practice,4.6,https://www.youtube.com/watch?v=iXO-gq2f3W8,254,iXO-gq2f3W8
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.2.a,  #3",,programming practice,2.2,https://www.youtube.com/watch?v=3y4koHx2f9Q,919,3y4koHx2f9Q
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.2.a,  #2",,programming practice,4.8,https://www.youtube.com/watch?v=n4fi9Wet5qk,1000,n4fi9Wet5qk
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.2.a,  #1",,programming practice,6.0,https://www.youtube.com/watch?v=pVHxNkQGiEo,677,pVHxNkQGiEo
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.d,  #3",,programming practice,4.0,https://www.youtube.com/watch?v=f1bhEko_8ZU,1000,f1bhEko_8ZU
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.d,  #2",,programming practice,3.3,https://www.youtube.com/watch?v=EVkG0yjA804,693,EVkG0yjA804
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.d,  #1",,programming practice,4.7,https://www.youtube.com/watch?v=PqX1hiAyJXw,987,PqX1hiAyJXw
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.b,  #1",,programming practice,2.9,https://www.youtube.com/watch?v=wqpGZp2tzZI,11000,wqpGZp2tzZI
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.b,  #3",,programming practice,2.5,https://www.youtube.com/watch?v=v5gALD9kSP0,20000,v5gALD9kSP0
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.b,  #2",,programming practice,5.3,https://www.youtube.com/watch?v=vw-_ObYT1tw,1800,vw-_ObYT1tw
Patrick J,"GED 'Most Missed' Math Practice Problems , Code A.5.b,  #1",,programming practice,2.5,https://www.youtube.com/watch?v=oDZ75k_Y-6s,987,oDZ75k_Y-6s
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.d,  #3",,programming practice,8.5,https://www.youtube.com/watch?v=7mI1gk34jCw,3900,7mI1gk34jCw
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.d,  #2",,programming practice,4.1,https://www.youtube.com/watch?v=wWCp8SLpCpU,861,wWCp8SLpCpU
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.d,  #1",,programming practice,5.2,https://www.youtube.com/watch?v=CUEu7eVNru4,1000,CUEu7eVNru4
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.b,  #3",,programming practice,3.8,https://www.youtube.com/watch?v=6VbIv43gNto,2200,6VbIv43gNto
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.b,  #2",,programming practice,5.2,https://www.youtube.com/watch?v=WW7HDgIsO6k,1300,WW7HDgIsO6k
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.3.b,  #1",,programming practice,1.8,https://www.youtube.com/watch?v=lZ990euFpxc,1000,lZ990euFpxc
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.c,  #2",,programming practice,2.6,https://www.youtube.com/watch?v=vwGTTJfEiA8,3200,vwGTTJfEiA8
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.b,  #3",,programming practice,2.1,https://www.youtube.com/watch?v=QfyTKuaCcT4,1900,QfyTKuaCcT4
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.b,  #2",,programming practice,3.3,https://www.youtube.com/watch?v=DCgWG3ntuGQ,2700,DCgWG3ntuGQ
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.c,  #3",,programming practice,3.7,https://www.youtube.com/watch?v=gkDDEbzR9MA,2500,gkDDEbzR9MA
Patrick J,"GED 'Most Missed' Math Practice Problems , Code Q.4.c,  #1",,programming practice,5.9,https://www.youtube.com/watch?v=_L_64TjjK5Q,3700,_L_64TjjK5Q
Patrick J,Implicit Differentiation and Tangent Lines,,calculus,4.6,https://www.youtube.com/watch?v=VFUwU4pR38I,56000,VFUwU4pR38I
Patrick J,Implicit Differentiation for Calculus - More Examples #2,,calculus,5.8,https://www.youtube.com/watch?v=4OQjzl3VHGw,148000,4OQjzl3VHGw
Patrick J,"❖ Implicit Differentiation for Calculus - More Examples,  #1 ❖",,calculus,3.9,https://www.youtube.com/watch?v=_kLWcuJzYh8,530000,_kLWcuJzYh8
Patrick J,Exponential Functions and Finding the Derivative,,calculus; exponentials & logarithms,1.3,https://www.youtube.com/watch?v=qyyJ0iVqUwM,8000,qyyJ0iVqUwM
Patrick J,More Complicated Derivative Problems - Ex 2,,calculus,2.8,https://www.youtube.com/watch?v=BnfUv3dUfRo,12000,BnfUv3dUfRo
Patrick J,Natural Logarithm and Derivatives,,calculus; exponentials & logarithms,2.8,https://www.youtube.com/watch?v=XxiBUQxc5xA,47000,XxiBUQxc5xA
Patrick J,3 Basic Derivative Problems Involving Trigonometric Functions,,calculus; trigonometry & waves,4.6,https://www.youtube.com/watch?v=dylEXVIasqs,240000,dylEXVIasqs
Patrick J,Basic Product Rule Example #1,,,3.4,https://www.youtube.com/watch?v=UPC2bPKFEZs,46000,UPC2bPKFEZs
Patrick J,Become a Patron of Mathematics and Help Support PJMT!,,,7.9,https://www.youtube.com/watch?v=FJ1j1tag6q8,88000,FJ1j1tag6q8
Patrick J,"Yes, Math is challenging to Me Too!",,,5.3,https://www.youtube.com/watch?v=1UO_uZjovGM,90000,1UO_uZjovGM
Patrick J,Probability Tree Diagram,,probability,7.7,https://www.youtube.com/watch?v=ql2qLe4UYK0,46000,ql2qLe4UYK0
Patrick J,Normal Distribution and Z-scores - Example 4,,design & accessibility; statistics & data,4.3,https://www.youtube.com/watch?v=NyzlBKKp5Rw,24000,NyzlBKKp5Rw
Patrick J,Normal Distribution and Z-scores - Example 3,,design & accessibility; statistics & data,5.0,https://www.youtube.com/watch?v=fkbcSOMHvGw,6000,fkbcSOMHvGw
Patrick J,Normal Distribution and Z-scores - Example 2,,design & accessibility; statistics & data,6.8,https://www.youtube.com/watch?v=XccUdzQrDNc,10000,XccUdzQrDNc
Patrick J,Normal Distribution and Z-scores - Example 1,,design & accessibility; statistics & data,7.0,https://www.youtube.com/watch?v=HJHiBI9kUMQ,44000,HJHiBI9kUMQ
Patrick J,Bullet Game Session #10 Two Games at 1 / 0,,games & puzzles,4.0,https://www.youtube.com/watch?v=A6M8XZNn5Uo,3500,A6M8XZNn5Uo
Patrick J,Mikhail Tal ! Attacking GENIUS! Game 1,,games & puzzles,10.3,https://www.youtube.com/watch?v=lzVfr4RA0Q8,9100,lzVfr4RA0Q8
Patrick J,Deriviates: Interval of Increase / Decrease Using a Trigonometric Function,,trigonometry & waves,11.4,https://www.youtube.com/watch?v=gJYo-0kluTc,46000,gJYo-0kluTc
Patrick J,Back Rank Assault!,,,10.6,https://www.youtube.com/watch?v=M__6GU59pYs,2500,M__6GU59pYs
Patrick J,Great Chess Opening for a Beginner!,,games & puzzles,18.1,https://www.youtube.com/watch?v=PqnRe4--S5g,9300,PqnRe4--S5g
Patrick J,Bullet Game #9 Time Control 1 / 0,,games & puzzles,2.0,https://www.youtube.com/watch?v=BLxsD0b-e7w,3100,BLxsD0b-e7w
Patrick J,"Korchnoi vs PatrickJMT , Simul at 2011 London Chess Classic",,games & puzzles,25.4,https://www.youtube.com/watch?v=5YiUpYFIhjE,17000,5YiUpYFIhjE
Patrick J,Chess Miniature: Larsen vs Spassky 1970 USSR vs Rest of World,,games & puzzles,14.6,https://www.youtube.com/watch?v=BUaiFXhXwzU,4500,BUaiFXhXwzU
Patrick J,Bullet Game #8 Time Control 1 0,,games & puzzles,2.4,https://www.youtube.com/watch?v=3Ioifs1K9B0,4000,3Ioifs1K9B0
Patrick J,Bullet Game #7 Time Control 1 0,,games & puzzles,2.5,https://www.youtube.com/watch?v=dTS-zMRTiuA,4100,dTS-zMRTiuA
Patrick J,Bullet Game #6 Time Control 2 0,,games & puzzles,5.2,https://www.youtube.com/watch?v=Y9rd-0vWJzg,4000,Y9rd-0vWJzg
Patrick J,bullet game #5 2 / 0 Time Controls,,games & puzzles,3.8,https://www.youtube.com/watch?v=K94ctA9U7i8,4000,K94ctA9U7i8
Patrick J,Bullet Game #4 Time Control: 2 / 0,,games & puzzles,4.4,https://www.youtube.com/watch?v=r3n1Ol2UeOM,4000,r3n1Ol2UeOM
Patrick J,Bullet Game #3 Time Control: 2 / 0,,games & puzzles,4.7,https://www.youtube.com/watch?v=XElYfDOIc5I,5900,XElYfDOIc5I
Patrick J,Bullet Game #2 1 / 0,,games & puzzles,2.5,https://www.youtube.com/watch?v=zAov6M8DGmg,10000,zAov6M8DGmg
Patrick J,Do You Like Chess?! Me Too! A Bullet Game by PJMT!,,games & puzzles,2.1,https://www.youtube.com/watch?v=41IyPaEhXiw,24000,41IyPaEhXiw
Patrick J,"400,000 Subscribers! Thanks!!",,,0.7,https://www.youtube.com/watch?v=dGPt1yJJ-Yg,3900,dGPt1yJJ-Yg
Patrick J,Integrating ( sin x ) ^ 5 Using a Reduction Formula,,algebra & equations; calculus; trigonometry & waves,5.4,https://www.youtube.com/watch?v=Flt6t8rTrHM,55000,Flt6t8rTrHM
Patrick J,Reduction Formula for: Integral of [ sin(x) ] ^ n   dx,,algebra & equations; calculus; trigonometry & waves,11.7,https://www.youtube.com/watch?v=LBqdGn1r_fQ,247000,LBqdGn1r_fQ
Patrick J,Graphing f(x) = (1/x) + 5 ; Rational Functions and Graph Transformation,,graphs & pathfinding,2.8,https://www.youtube.com/watch?v=5SzCG0bcNyg,29000,5SzCG0bcNyg
Patrick J,Bill Gates and his Pancake Problem,,logic; maths in society,14.4,https://www.youtube.com/watch?v=oDzauRFiWFU,34000,oDzauRFiWFU
Patrick J,Parametrize a Curve with Respect to Arc Length,,,11.4,https://www.youtube.com/watch?v=G0R-qialKlE,149000,G0R-qialKlE
Patrick J,"Find Equation of Polynomial given Degree, Roots (Complex) and a Point",,algebra & equations,13.8,https://www.youtube.com/watch?v=076Ek0IcvMU,35000,076Ek0IcvMU
Patrick J,Understanding: The Derivative of Inverse Sine or y = arcsin x,,calculus; trigonometry & waves,7.1,https://www.youtube.com/watch?v=ONXfdpPeiiw,37000,ONXfdpPeiiw
Patrick J,Truth Tables - Tautology and Contradiction,yes,logic,5.6,https://www.youtube.com/watch?v=O0KbymjE7xU,177000,O0KbymjE7xU
Patrick J,Truth Table for Compound Statements,,data files & databases; logic,5.7,https://www.youtube.com/watch?v=Iy9hjI9oYP8,56000,Iy9hjI9oYP8
Patrick J,Truth Tables and Logical Connectives,yes,logic,12.0,https://www.youtube.com/watch?v=i3m0hV157Ro,104000,i3m0hV157Ro
Patrick J,Proportions - Word Problems - Part 2 of 2,,,9.7,https://www.youtube.com/watch?v=8xn97cyVocc,3600,8xn97cyVocc
Patrick J,Proportions - Basic Idea and Algebra - Part 1 of 2,,algebra & equations,7.9,https://www.youtube.com/watch?v=icd9Y3hUF5E,5300,icd9Y3hUF5E
Patrick J,Want to See a Video / Topic ?! Leave your comment here!,,simulation,3.4,https://www.youtube.com/watch?v=sIPlMtiW1l0,2600,sIPlMtiW1l0
Patrick J,Trigonmetric Substitution EX 3 - W/ Completing the Square,,trigonometry & waves,11.2,https://www.youtube.com/watch?v=s_XkW2xk1Uw,21000,s_XkW2xk1Uw
Patrick J,Review Problems for Calculus - 79 - 81,,calculus,4.8,https://www.youtube.com/watch?v=74nWbFWvyyQ,4400,74nWbFWvyyQ
Patrick J,Review Problems for Calculus - 84 + 85,,calculus,5.7,https://www.youtube.com/watch?v=jDkAu9isxfA,3700,jDkAu9isxfA
Patrick J,Review Problems for Calculus - 82 + 83,,calculus,4.0,https://www.youtube.com/watch?v=TI4HRsxvxq4,3000,TI4HRsxvxq4
Patrick J,Review Problems for Calculus - 76 - 78,,calculus,7.5,https://www.youtube.com/watch?v=CMbOxV2XnT0,2900,CMbOxV2XnT0
Patrick J,Review Problems for Calculus : 72 - 75,,calculus,5.8,https://www.youtube.com/watch?v=n_uDCLAT9q0,2900,n_uDCLAT9q0
Patrick J,Review Problems for Calculus - 70 + 71,,calculus,5.9,https://www.youtube.com/watch?v=rlMtnNWvVyA,2800,rlMtnNWvVyA
Patrick J,Review Problems for Calculus - Problems 66-69,,calculus,3.0,https://www.youtube.com/watch?v=fX1TVN9QB5U,2300,fX1TVN9QB5U
Patrick J,Review Problems for Calculus - Problems 62 - 65,,calculus,3.0,https://www.youtube.com/watch?v=rk8mVoYQf2c,2400,rk8mVoYQf2c
Patrick J,Review Problems for Calculus - Problems 58 - 61,,calculus,3.9,https://www.youtube.com/watch?v=Ld9P6D5s2cI,2400,Ld9P6D5s2cI
Patrick J,Review Problems for Calculus - Problems 56 - 57,,calculus,3.7,https://www.youtube.com/watch?v=ISgXHrUks-E,2600,ISgXHrUks-E
Patrick J,Review Problems for Calculus - Problems 54 + 55,,calculus,3.1,https://www.youtube.com/watch?v=fNV3c9rnt5o,2900,fNV3c9rnt5o
Patrick J,Review Problems for Calculus - Problem 52 + 53,,calculus,4.6,https://www.youtube.com/watch?v=yhGkXbX55hw,2700,yhGkXbX55hw
Patrick J,Review Problems for Calculus - Problem 49 - 51,,calculus,4.9,https://www.youtube.com/watch?v=EmOHEsJvCtg,3000,EmOHEsJvCtg
Patrick J,Review Problems for Calculus - Problem 45 - 48,,calculus,4.3,https://www.youtube.com/watch?v=3rzc5-QCKlE,2800,3rzc5-QCKlE
Patrick J,Review Problems for Calculus - Problem 43 + 44,,calculus,5.3,https://www.youtube.com/watch?v=_eQaOWNwk7o,2700,_eQaOWNwk7o
Patrick J,Review Problems for Calculus - Problem 36 - 42,,calculus,8.1,https://www.youtube.com/watch?v=mfJ5RGst-0I,3500,mfJ5RGst-0I
Patrick J,Review Problems for Calculus - Problems 30-35,,calculus,7.1,https://www.youtube.com/watch?v=qhkOfNQySHA,3100,qhkOfNQySHA
Patrick J,Review Problems for Calculus - Problems 28 + 29,,calculus,4.8,https://www.youtube.com/watch?v=c_p5dApppH0,2400,c_p5dApppH0
Patrick J,Review Problems for Calculus - Problems 26 + 27,,calculus,2.8,https://www.youtube.com/watch?v=dvEQjbVJqBw,2300,dvEQjbVJqBw
Patrick J,Review Problems for Calculus - Problem 25,,calculus,12.0,https://www.youtube.com/watch?v=ozVueqRfOz0,3400,ozVueqRfOz0
Patrick J,Review Problems for Calculus - Problem 24,,calculus,3.7,https://www.youtube.com/watch?v=LZJbdH1BHII,20000,LZJbdH1BHII
Patrick J,Review Problems for Calculus - Problems 21-23,,calculus,8.4,https://www.youtube.com/watch?v=A_x2fywb2tE,4400,A_x2fywb2tE
Patrick J,Review Problems for Calculus - Problems 18-20,,calculus,10.6,https://www.youtube.com/watch?v=XGb-aM6zUXg,5000,XGb-aM6zUXg
Patrick J,Review Problems for Calculus - Problems 15-17,,calculus,11.8,https://www.youtube.com/watch?v=qtyVnaLGGEc,6900,qtyVnaLGGEc
Patrick J,Puzzle Problem - Crossing Dots,,games & puzzles,2.6,https://www.youtube.com/watch?v=yLLuOIdtKbc,2400,yLLuOIdtKbc
Patrick J,Review Problems for Calculus - Problems 13 + 14,,calculus,5.8,https://www.youtube.com/watch?v=QikJJdPhcds,6900,QikJJdPhcds
Patrick J,Review Problems for Calculus - Problems 7-12,,calculus,10.4,https://www.youtube.com/watch?v=TxOknKbGbio,11000,TxOknKbGbio
Patrick J,Review Problems for Calculus - Problems 1-6,,calculus,15.1,https://www.youtube.com/watch?v=V7dqS5cZhF8,21000,V7dqS5cZhF8
Patrick J,'Review Problems for Calculus ' - Free Worksheet,,calculus,1.1,https://www.youtube.com/watch?v=iOlyI1Xd6JI,24000,iOlyI1Xd6JI
Patrick J,BUY MY BOOK! 1001 Calculus Problems for Dummies,,calculus,4.7,https://www.youtube.com/watch?v=CVfDsQFJRBI,15000,CVfDsQFJRBI
Patrick J,Can you Solve it? Hats of Two Color Puzzle,,colour & images; games & puzzles,1.9,https://www.youtube.com/watch?v=_s4x6HCQUHg,16000,_s4x6HCQUHg
Patrick J,Puzzle Problem - Bridge Crossing at Night,,games & puzzles,2.1,https://www.youtube.com/watch?v=uQ1qhjMKqbA,22000,uQ1qhjMKqbA
Patrick J,"Vertices of a Hyperbola - Easy, Basic Example",,,2.2,https://www.youtube.com/watch?v=B3WFIzNf-Mo,42000,B3WFIzNf-Mo
Patrick J,Writing a Logarithm in Exponential Form,,exponentials & logarithms,1.2,https://www.youtube.com/watch?v=OitymvwXr18,46000,OitymvwXr18
Patrick J,Graphing a Simple System of Equations,,algebra & equations,2.3,https://www.youtube.com/watch?v=kcRHid3tXWE,2800,kcRHid3tXWE
Patrick J,❖ Finding Eigenvalues and Eigenvectors : 2 x 2 Matrix Example ❖,,matrices & vectors,13.7,https://www.youtube.com/watch?v=IdsV0RaC9jM,2700000,IdsV0RaC9jM
Patrick J,Simpson's Rule - The Derivation,,,16.5,https://www.youtube.com/watch?v=7MoRzPObRf0,75000,7MoRzPObRf0
Patrick J,Trigonometric Identities to Evaluate Expressions - Part 2 of 2 (Half Angle Identity),,geometry; trigonometry & waves,8.5,https://www.youtube.com/watch?v=xQ5xZ72Iw40,22000,xQ5xZ72Iw40
Patrick J,Trigonometric Identities to Evaluate Expressions - Part 1 of 2 (Sum and Difference Identity),,trigonometry & waves,15.0,https://www.youtube.com/watch?v=sGDbKmWmTDw,65000,sGDbKmWmTDw
Patrick J,"Advertisement-Free,  Paid Subscriptions Available!",,,2.9,https://www.youtube.com/watch?v=actF6HNtqaY,6800,actF6HNtqaY
Patrick J,❖ Graphing Exponential Functions: All You Need to Know! ❖,,exponentials & logarithms,14.6,https://www.youtube.com/watch?v=ls78_2UBcdY,377000,ls78_2UBcdY
Patrick J,A Linear System of Equations with Infinitely Many Solutions: Quick Example,,algebra & equations; numbers,2.6,https://www.youtube.com/watch?v=tquUDsduwys,196000,tquUDsduwys
Patrick J,Finding the Domain of a Rational Function / Fraction with Variable in Denominator,,,1.8,https://www.youtube.com/watch?v=MS_vs4IsGN0,158000,MS_vs4IsGN0
Patrick J,Graphing a Linear Equation using X and Y Intercepts,,algebra & equations,2.1,https://www.youtube.com/watch?v=m5LzS7GqjgE,51000,m5LzS7GqjgE
Patrick J,Midpoint of Two Points - Another Example,,,1.4,https://www.youtube.com/watch?v=6mxmfn8HX0c,39000,6mxmfn8HX0c
Patrick J,How to Plot a Point in the X-Y Plane,,,1.0,https://www.youtube.com/watch?v=RJnGEi2KDLI,14000,RJnGEi2KDLI
Patrick J,Graphing a Logarithm  - Made Easy!,,exponentials & logarithms,5.4,https://www.youtube.com/watch?v=q9DhlR43P7A,435000,q9DhlR43P7A
Patrick J,"Solving Quadratic Inequalities, More Examples - Example 3",,algebra & equations,6.2,https://www.youtube.com/watch?v=2aLX_4zGHGA,8000,2aLX_4zGHGA
Patrick J,"Conic Sections: Parabolas, Part 5  (Focus and Directrix)",,,1.8,https://www.youtube.com/watch?v=rCGsxYnSoF0,41000,rCGsxYnSoF0
Patrick J,❖ Partial Fraction Decomposition - Two Full Examples ❖,,,28.3,https://www.youtube.com/watch?v=chiKfGiZSOk,10000,chiKfGiZSOk
Patrick J,Function Notation,,design & accessibility,5.5,https://www.youtube.com/watch?v=BsPsZHWVdpw,9400,BsPsZHWVdpw
Patrick J,Calculating Volumes of Revolution Using Disk/Washers about a Hortizontal Line,,geometry; simulation,21.6,https://www.youtube.com/watch?v=Sku6tgmHXXs,16000,Sku6tgmHXXs
Patrick J,❖ Integration by Parts - Integrate: xe^x ❖,,calculus,3.6,https://www.youtube.com/watch?v=97RasvYIvl4,23000,97RasvYIvl4
Patrick J,What is a Series? Discusses Geometric Series and the Test for Divergence,,geometry,12.4,https://www.youtube.com/watch?v=yANWeYX1C2s,6500,yANWeYX1C2s
Patrick J,❖ Integration by Parts - Definite Integral Example ❖,,calculus,6.2,https://www.youtube.com/watch?v=NL_KXaJ2r6A,7900,NL_KXaJ2r6A
Patrick J,"Taylor's Remainder Theorem - Finding the Remainder, Ex 4",,calculus,4.3,https://www.youtube.com/watch?v=aa0hyXZH9vw,37000,aa0hyXZH9vw
Patrick J,Find Missing Component of a Vector Given the Crossproduct of Two Vectors,,matrices & vectors,2.1,https://www.youtube.com/watch?v=xi19T6YgwY4,2900,xi19T6YgwY4
Patrick J,Zeros of a Sine Function:  1/4 sin((1/2)x),,trigonometry & waves,3.6,https://www.youtube.com/watch?v=q7O8-Z5CMMI,31000,q7O8-Z5CMMI
Patrick J,Zeros of a Cosine Function: 1/2 cos(2x),,trigonometry & waves,2.7,https://www.youtube.com/watch?v=0uetNQKFQ_k,19000,0uetNQKFQ_k
Patrick J,❖ Integrating Trigonometric Functions Using U-Substitution Example 2❖,,calculus; trigonometry & waves,3.1,https://www.youtube.com/watch?v=X1Z7PrT2WV0,25000,X1Z7PrT2WV0
Patrick J,❖ Integrating Trigonometric Functions Using U-Substitution - Ex 3 ❖,,calculus; trigonometry & waves,3.3,https://www.youtube.com/watch?v=B6e7jngHnVg,10000,B6e7jngHnVg
Patrick J,❖ Calculus : U-substitution Involving Trigonometric Functions - Ex 3 ❖,,calculus; trigonometry & waves,2.3,https://www.youtube.com/watch?v=p05tqua9iHE,18000,p05tqua9iHE
Patrick J,❖ Integrating Trigonometric Functions Using U-Substitution ❖,,calculus; trigonometry & waves,5.1,https://www.youtube.com/watch?v=LR6ErHCTOGQ,70000,LR6ErHCTOGQ
Patrick J,Calculus : U-substitution Involving Polynomial Functions - Ex 3,,algebra & equations; calculus,2.4,https://www.youtube.com/watch?v=13tPLqGUSvg,11000,13tPLqGUSvg
Patrick J,Calculus : U-substitution Involving Polynomial Functions - Ex 2,,algebra & equations; calculus,3.8,https://www.youtube.com/watch?v=QNMErMqnnqY,14000,QNMErMqnnqY
Patrick J,Calculus : U-substitution Involving Polynomial Functions - Ex 1,,algebra & equations; calculus,4.7,https://www.youtube.com/watch?v=nLKcIKbNK3Q,43000,nLKcIKbNK3Q
Patrick J,Calculus : Antiderivative / Integration Problems with Trig and Exponential Functions,,calculus; exponentials & logarithms; trigonometry & waves,3.4,https://www.youtube.com/watch?v=jZgwkECLKRQ,36000,jZgwkECLKRQ
Patrick J,Calculus : Basic Power Rule Examples,,calculus,2.3,https://www.youtube.com/watch?v=hg3_XgKUzU4,6400,hg3_XgKUzU4
Patrick J,Calculus : Equation of the Tangent Line at Point using the Quotient Rule,,algebra & equations; calculus; queues & traffic,3.9,https://www.youtube.com/watch?v=DXgafNXZke8,37000,DXgafNXZke8
Patrick J,Graphing a Tangent Function - EX 3,,,3.8,https://www.youtube.com/watch?v=r4CHoyLuXsc,37000,r4CHoyLuXsc
Patrick J,"Graphing a Cotangent Function, EX 3",,,2.3,https://www.youtube.com/watch?v=nkWpUbXu4hU,6700,nkWpUbXu4hU
Patrick J,Graphing a Tangent Function - EX 2,,,2.9,https://www.youtube.com/watch?v=woU1261q7nY,49000,woU1261q7nY
Patrick J,Graphing a Tangent Function - EX 1,,,3.0,https://www.youtube.com/watch?v=RoAz-OqhqF0,158000,RoAz-OqhqF0
Patrick J,Calculus: Quotient Rule and Simplifying,,calculus,5.4,https://www.youtube.com/watch?v=PkdYCDA0CWU,392000,PkdYCDA0CWU
Patrick J,"Product Rule to Find a Derivative : Basic Example , No Simplifying",,calculus,2.0,https://www.youtube.com/watch?v=O2LC5uoZzXg,23000,O2LC5uoZzXg
Patrick J,Quotient Rule to Find a Derivative + Simplifying,,calculus,7.1,https://www.youtube.com/watch?v=d3vERBAJKHc,115000,d3vERBAJKHc
Patrick J,Definition of Derivative to Find the Slope of Tangent Line (Square Root Function),,calculus; numerical methods,6.9,https://www.youtube.com/watch?v=ydHzk5zWd4I,152000,ydHzk5zWd4I
Patrick J,Graphing the Hyperbola y^2 / 9 - x^2 / 4 = 1,,,4.3,https://www.youtube.com/watch?v=AfXBb5PANkM,22000,AfXBb5PANkM
Patrick J,"Hyperbola : Find Vertices, Asymptotes and Foci of y^2 - x^2/(49) = 1",,,2.7,https://www.youtube.com/watch?v=gktTv7zObZQ,61000,gktTv7zObZQ
Patrick J,"Rational Function : Find the Asymptotes (Vertical, Horizontal, Slant / Oblique)",,simulation,7.9,https://www.youtube.com/watch?v=f4s7POhnEGU,289000,f4s7POhnEGU
Patrick J,"Rational Functions: Finding Zeros, Asymptotes and Sketching the Graph",,graphs & pathfinding,5.6,https://www.youtube.com/watch?v=b-CydtdDYD8,232000,b-CydtdDYD8
Patrick J,Roots of Complex Numbers - Example 6,,complex numbers; numbers,5.9,https://www.youtube.com/watch?v=M1DEkHGtMfc,17000,M1DEkHGtMfc
Patrick J,Basic Trigonometry Word Problem #2,,trigonometry & waves,2.1,https://www.youtube.com/watch?v=XWqXNk-BwC0,4700,XWqXNk-BwC0
Patrick J,Basic Trigonometry Word Problem using Right Triangle,,geometry; trigonometry & waves,1.5,https://www.youtube.com/watch?v=0cM0yqJXIpM,6200,0cM0yqJXIpM
Patrick J,Finding the Polar Equation given the Directrix and Eccentricity,,algebra & equations,1.8,https://www.youtube.com/watch?v=rV5IGy3oI64,23000,rV5IGy3oI64
Patrick J,"Polar Form of a Conic: Finding the Type, the Directrix and Eccentricity",,,2.1,https://www.youtube.com/watch?v=42KNe2KgE2Q,73000,42KNe2KgE2Q
Patrick J,Graphing (Roughly!) a Rotated Conic Section,,,7.9,https://www.youtube.com/watch?v=kjlta0JTmso,14000,kjlta0JTmso
Patrick J,Finding Coordinates of a Point after a Rotation - Example 2,,3D graphics,2.2,https://www.youtube.com/watch?v=rBvQ4lokPEY,6700,rBvQ4lokPEY
Patrick J,Finding the Coordinates of a Point after a Rotation - Example 1,,3D graphics,1.7,https://www.youtube.com/watch?v=LhL59Ipehms,64000,LhL59Ipehms
Patrick J,Roots of Complex Numbers Example 5,,complex numbers; numbers,4.7,https://www.youtube.com/watch?v=qOh7r8vyUPg,12000,qOh7r8vyUPg
Patrick J,Roots of Complex Numbers Example 4,,complex numbers; numbers,9.3,https://www.youtube.com/watch?v=6N12840PiOE,21000,6N12840PiOE
Patrick J,Welcome to PatrickJMT's Math Channel!,,,1.0,https://www.youtube.com/watch?v=HflALiqXJDo,772000,HflALiqXJDo
Patrick J,"Graphing a Secant Function, EX 1",,simulation,9.2,https://www.youtube.com/watch?v=c6bDt07i5n0,51000,c6bDt07i5n0
Patrick J,"Graphing a Cotangent Function, EX 2",,,5.2,https://www.youtube.com/watch?v=WKxw8eccccM,16000,WKxw8eccccM
Patrick J,"Graphing a Cosecant Function , EX 2",,simulation,2.6,https://www.youtube.com/watch?v=szXVYrT4DQc,6400,szXVYrT4DQc
Patrick J,"Graphing a Cosecant Function , EX 1",,simulation,2.6,https://www.youtube.com/watch?v=GE6t1W_tzNE,27000,GE6t1W_tzNE
Patrick J,"Graphing a Cotangent Function, EX 1",,,2.0,https://www.youtube.com/watch?v=8ZyGwbYoWZ4,42000,8ZyGwbYoWZ4
Patrick J,Graphing a Cosine Function  EX 5,,trigonometry & waves,3.5,https://www.youtube.com/watch?v=VKXD6zVxHt8,5700,VKXD6zVxHt8
Patrick J,Graphing a Cosine Function  EX 4,,trigonometry & waves,9.8,https://www.youtube.com/watch?v=gPcSei0XCi0,6600,gPcSei0XCi0
Patrick J,Graphing a Sine Function  EX 4,,trigonometry & waves,8.8,https://www.youtube.com/watch?v=X1Qtfhbw3rA,9700,X1Qtfhbw3rA
Patrick J,"Finding Amplitude, Period, Horizontal and Vertical Shifts of a Trig Function EX 1",,trigonometry & waves,2.4,https://www.youtube.com/watch?v=BQ4QzTcG90g,258000,BQ4QzTcG90g
